"last_name","first_name","name","team","player_id","year","HR.","BB.","AVG","SLG","OBP","RBI.PA","CSSB.","SB.","DPTP.","SacBunt.","SweetSpot.","Barrel.","HPto1B","SprintSpeed"
"Williams"," Nick","Nick Williams","CWS",608384,2021,-1.143454263,0.023646224,-2.728452204,-2.340454516,-0.454309332,-1.804190212,-0.629532178,-0.57571644,4.642797648,-0.702738134,0.274137149,-1.19977291,0.010072783,-0.002291049
"Winker"," Jesse","Jesse Winker","CIN",608385,2021,1.235587858,0.791869741,1.296698546,1.524426335,1.371497271,1.070664904,-0.558275522,-0.486206464,0.819794817,-0.702738134,0.822105898,0.970140663,0.339236926,-0.532785668
"Godoy"," Jose","Jose Godoy","SEA",608422,2021,-1.143454263,-0.024367746,-0.590503281,-1.026673075,-0.521516937,-0.331333106,-0.629532178,-0.57571644,2.017335561,-0.702738134,-1.503965529,-0.366681092,0.536735413,-0.5898281
"Marquez"," German","German Marquez","COL",608566,2021,-0.352310524,-1.824891613,0.755612708,0.544303673,-0.431906797,1.141524001,-0.629532178,-0.57571644,-1.071443357,1.74447806,0.352418398,-0.792914115,1.162147286,-1.160252423
"Mazara"," Nomar","Nomar Mazara","DET",608577,2021,-0.381079414,0.167688134,0.069357498,-0.109111435,0.049747706,0.257267254,-0.629532178,-0.57571644,0.313827176,-0.702738134,0.251771077,0.233919986,-0.121592875,-0.190531075
"Murphy"," Tom","Tom Murphy","SEA",608596,2021,0.521660483,1.12796753,-0.062614658,0.092474077,0.340980661,0.250256631,-0.629532178,-0.57571644,0.578878931,-0.702738134,0.005744292,0.505159183,0.14173844,0.151723519
"Guzman"," Ronald","Ronald Guzman","TEX",608597,2021,1.477209308,-0.408479504,-1.897027623,-0.602648378,-1.72005256,-0.649008176,-0.629532178,-0.57571644,-1.071443357,-0.702738134,-2.331510171,0.737649923,1.425478601,-1.388422152
"Jankowski"," Travis","Travis Jankowski","PHI",608671,2021,-0.823373207,1.536086273,0.597246121,0.099425302,0.957050374,-0.553356142,0.585158101,0.950132555,-0.635241741,1.74447806,-0.542224458,-0.831662572,-1.142001721,1.121444866
"Mayfield"," Jack","Jack Mayfield","LAA",608686,2021,0.432884728,-0.408479504,0.148540791,0.349669386,-0.028661167,0.836794952,0.417751631,0.520582881,0.217483187,1.132674011,-0.296197673,0.040177703,-0.615339091,0.265808383
"Plawecki"," Kevin","Kevin Plawecki","BOS",608700,2021,-0.34223229,-0.168409655,1.059148666,0.363571835,0.845037699,-0.10146524,-0.629532178,-0.57571644,0.384414224,1.74447806,0.274137149,-0.017944982,0.536735413,-0.760955397
"Refsnyder"," Rob","Rob Refsnyder","MIN",608701,2021,-0.540136039,0.767862756,0.504865612,0.009059383,0.598609814,-0.30318934,-0.362674071,-0.240499157,0.57294252,-0.702738134,1.023400541,0.156423073,-0.450757019,0.322850815
"Mondesi"," Adalberto","Adalberto Mondesi","KC",609275,2021,0.853241807,-0.768584278,0.306907378,0.801498982,-0.073466237,0.650571632,5.415500018,6.543232782,-0.164420968,1.74447806,-0.195550351,1.280128316,-1.010336063,1.007360002
"Andujar"," Miguel","Miguel Andujar","NYY",609280,2021,0.490206146,-0.792591262,0.610443336,0.321864488,0.139357846,-0.349516528,-0.333574197,-0.57571644,1.896993532,-0.702738134,0.072842506,-0.134190352,-0.38492419,0.493978112
"Vosler"," Jason","Jason Vosler","SF",613564,2021,0.579721766,0.215702103,-0.379347832,0.134181425,-0.174277644,0.35121044,0.667765363,1.053900741,2.842420363,-0.702738134,-0.285014637,0.621404553,0.075905611,-0.190531075
"Cordero"," Franchy","Franchy Cordero","BOS",614173,2021,-0.813291913,-0.408479504,-0.234178461,-0.533136132,-0.409504262,-0.504610404,0.22256013,-0.04053303,-0.621503106,1.74447806,0.184672863,-0.444178005,-1.043252478,1.064402434
"Reyes"," Franmil","Franmil Reyes","CLE",614177,2021,1.865920175,0.383750998,0.623640552,1.2880847,0.587408546,1.777865689,-0.178609063,-0.122570101,0.70571291,-0.702738134,0.050476434,2.074471677,0.602568242,-0.361658372
"Torrens"," Luis","Luis Torrens","SEA",620443,2021,0.674347051,-0.048374731,0.478471181,0.655523266,0.307376858,0.637583468,-0.629532178,-0.57571644,0.24976842,-0.702738134,0.397150541,0.815146836,0.14173844,0.037638654
"Robertson"," Daniel","Daniel Robertson","MIL",621002,2021,0.005329757,1.368037379,-0.56410885,-0.435818989,0.318578126,-0.93138601,-0.629532178,-0.57571644,-0.288670624,0.520869963,0.117574649,0.040177703,0.602568242,-0.133488643
"Lopes"," Tim","Tim Lopes","MIL",621005,2021,-1.143454263,0.359744013,-1.408730647,-1.645332061,-1.00317144,-1.804190212,6.17188393,-0.57571644,-1.071443357,-0.702738134,0.274137149,-1.19977291,0.010072783,-0.002291049
"Martin Jr."," Richie","Richie Martin Jr.","BAL",621006,2021,-0.715590807,-0.912626187,0.372893456,-0.352404294,-0.051063702,-0.307954425,0.341856086,-0.57571644,-0.488357519,0.520869963,-0.027804816,-1.19977291,-1.142001721,1.520741892
"Schrock"," Max","Max Schrock","CIN",621011,2021,-0.137119452,-0.384472519,1.072345881,0.773694084,0.632213616,0.247551032,-0.009927386,-0.18655413,-1.071443357,-0.702738134,1.045766612,-0.637920288,-0.779921163,0.265808383
"Swanson"," Dansby","Dansby Swanson","ATL",621020,2021,0.781931203,0.095667179,0.544457258,0.780645308,0.441792069,0.842291164,0.175051271,0.182299539,-0.391176565,-0.39683611,0.665543398,1.008889119,-0.845753992,0.95031757
"Newman"," Kevin","Kevin Newman","PIT",621028,2021,-0.737935717,-0.648549353,0.254118516,-0.192526129,-0.107070039,-0.421725056,0.027142705,0.131332723,-0.29775501,0.928739329,0.128757684,-0.889785257,-0.714088334,0.95031757
"Taylor"," Chris","Chris Taylor","LAD",621035,2021,0.510613484,0.767862756,0.623640552,0.704181838,0.811433896,0.659007235,0.322628032,0.534918524,-0.507908738,-0.090934086,0.777373755,0.718275694,-0.747004748,1.178487299
"Correa"," Carlos","Carlos Correa","HOU",621043,2021,0.820862942,0.98392562,0.953570941,1.030889392,1.057861781,1.018785909,-0.629532178,-0.57571644,0.575905411,-0.702738134,0.29650322,0.621404553,-0.121592875,0.094681086
"Eflin"," Zach","Zach Eflin","PHI",621107,2021,-1.143454263,-1.176703021,-2.728452204,-2.340454516,-2.43693368,-1.273430895,-0.629532178,-0.57571644,-1.071443357,1.74447806,-2.331510171,-1.19977291,2.676302348,-2.3581435
"Buehler"," Walker","Walker Buehler","LAD",621111,2021,-1.143454263,-0.360465534,-1.395533431,-1.436795324,-1.40641707,-1.085723328,-0.629532178,-0.57571644,-1.071443357,1.74447806,-2.051934279,-1.19977291,1.162147286,-1.160252423
"Mills"," Alec","Alec Mills","CHC",621219,2021,-1.143454263,-1.824891613,-2.319338522,-1.902527369,-2.728166635,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.74447806,-0.09490303,-1.19977291,0.010072783,-0.002291049
"Dahl"," David","David Dahl","TEX",621311,2021,-0.325295885,-0.744577293,0.042963067,-0.10216021,-0.297491587,-0.197437001,0.1283399,0.058957467,-0.235212985,-0.090934086,0.721458577,0.098300388,-0.845753992,0.551020544
"Phillips"," Brett","Brett Phillips","TB",621433,2021,1.011083367,0.887897681,-0.009825796,0.627718368,0.296175591,1.15497476,2.030661293,2.17621961,-0.393865344,0.520869963,0.117574649,0.950766434,-1.339500207,1.007360002
"Taylor"," Tyrone","Tyrone Taylor","MIL",621438,2021,0.927193494,-0.048374731,0.531260043,0.836255105,0.553804744,1.311817448,0.466156396,0.604023664,0.339480347,-0.702738134,-0.128452137,0.272668443,-0.319091361,1.064402434
"Buxton"," Byron","Byron Buxton","MIN",621439,2021,2.246680746,-0.600535383,1.309895762,2.156987769,0.968251641,0.669900466,1.017641377,1.305300362,-1.071443357,-0.702738134,0.497797863,2.26821396,-1.866162838,1.862996485
"Brinson"," Lewis","Lewis Brinson","MIA",621446,2021,0.233828768,-0.744577293,0.254118516,0.273205916,-0.107070039,0.430489527,-0.271110612,-0.350598492,-0.028698658,0.520869963,-0.106086066,0.040177703,-0.779921163,1.064402434
"Bolt"," Skye","Skye Bolt","OAK",621450,2021,-0.407829386,-1.41677287,-1.567097234,-1.242161037,-1.921675375,-0.494983889,3.909279495,5.125770881,-1.071443357,1.74447806,-1.671711064,-0.754165658,-1.240750964,1.292572163
"Duggar"," Steven","Steven Duggar","SF",621453,2021,0.108205939,0.359744013,0.663232199,0.697230613,0.654616151,0.510063381,0.342971095,0.645906197,-0.218571573,-0.702738134,1.023400541,0.408288041,-0.878670406,1.007360002
"Rios"," Edwin","Edwin Rios","LAD",621458,2021,-0.321285305,0.98392562,-1.699069389,-1.388136752,-0.611127077,-1.476888626,-0.629532178,-0.57571644,2.289874858,-0.702738134,-0.396844994,1.144508717,-0.220342118,-0.247573507
"Stewart"," DJ","DJ Stewart","BAL",621466,2021,0.720128702,1.488072303,-0.036220227,0.259303467,0.587408546,0.233725283,-0.629532178,-0.57571644,-0.436527696,-0.702738134,-0.17318428,0.621404553,-0.286174947,-0.019403778
"Ward"," Taylor","Taylor Ward","LAA",621493,2021,0.469261761,0.191695119,0.57085169,0.704181838,0.643414884,0.930228038,-0.280271927,-0.356352536,0.027449131,0.928739329,0.92275322,0.795772608,-0.615339091,0.893275137
"Mathisen"," Wyatt","Wyatt Mathisen","ARI",621500,2021,-0.145106228,0.527792907,-1.157983551,-1.019721851,-0.185478912,1.276295238,-0.629532178,-0.57571644,-1.071443357,-0.702738134,0.106391613,-0.327932635,0.010072783,-0.002291049
"Nido"," Tomas","Tomas Nido","NYM",621512,2021,-0.321285305,-1.080675081,0.201329653,-0.067404087,-0.118271307,-0.218505535,-0.305493364,-0.168670868,0.422475869,-0.702738134,1.269427326,0.040177703,0.800066728,-0.646870533
"Bemboom"," Anthony","Anthony Bemboom","LAA",621532,2021,-1.143454263,-0.960640157,0.201329653,-0.797282665,-0.241485249,-0.401469167,-0.629532178,-0.57571644,1.044942198,-0.702738134,-0.162001244,-1.19977291,-0.088676461,0.037638654
"Wisdom"," Patrick","Patrick Wisdom","CHC",621550,2021,2.330087997,0.215702103,0.320104594,1.260279802,0.363383196,1.390273208,-0.032320117,0.024440116,0.111979327,-0.702738134,0.967485362,1.938852079,-0.483673433,0.779190273
"Moroff"," Max","Max Moroff","STL",621559,2021,-1.143454263,-1.824891613,-1.897027623,-1.902527369,-2.336122273,-0.57680929,-0.629532178,-0.57571644,-1.071443357,-0.702738134,0.274137149,2.03572322,0.010072783,-0.002291049
"Wendle"," Joey","Joey Wendle","TB",621563,2021,-0.140765612,-0.480500459,0.768809923,0.592962245,0.531402209,0.312490657,0.563255221,0.280475233,0.046560296,-0.702738134,-0.027804816,-0.308558407,-0.878670406,0.665105409
"Olson"," Matt","Matt Olson","OAK",621566,2021,1.750871535,1.320023409,0.847993217,1.413206742,1.113868119,1.434782321,-0.356857729,-0.301697588,0.647885819,-0.702738134,0.173489827,1.260754087,0.273404098,-0.475743236
"Dean"," Austin","Austin Dean","STL",621573,2021,0.254232961,1.968212001,0.346499025,0.440035305,0.789031361,1.813353552,-0.629532178,-0.57571644,-1.071443357,-0.702738134,0.274137149,-0.26980995,-0.549506262,0.493978112
"Wood"," Alex","Alex Wood","SF",622072,2021,-1.143454263,0.719848786,-2.728452204,-2.340454516,-1.85446777,-1.804190212,2.103594078,-0.57571644,-1.071443357,1.74447806,-2.051934279,-1.19977291,2.742135177,-2.415185932
"Jones"," Taylor","Taylor Jones","HOU",622100,2021,-0.321285305,-0.936633172,0.504865612,0.453937754,-0.028661167,1.105157156,-0.629532178,-0.57571644,1.729655184,-0.702738134,0.128757684,0.098300388,0.635484656,-0.247573507
"Duffy"," Matt","Matt Duffy","CHC",622110,2021,-0.418011063,0.047653209,1.059148666,0.307962039,0.957050374,0.025445948,0.436528286,0.614635323,2.09215029,-0.702738134,1.079315719,-0.424803777,0.339236926,-0.190531075
"Munoz"," Yairo","Yairo Munoz","BOS",622168,2021,-1.143454263,-1.824891613,-1.527505587,-1.707893082,-2.022486783,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.702738134,0.274137149,-1.19977291,0.010072783,-0.002291049
"Walton"," Donovan","Donovan Walton","SEA",622268,2021,0.18767645,-0.432486489,-0.009825796,0.196742446,-0.286290319,0.188080263,0.172661478,0.431969556,-0.164420968,1.74447806,0.352418398,0.350165356,-0.220342118,0.151723519
"Castillo"," Luis","Luis Castillo","CIN",622491,2021,-1.143454263,-1.41677287,-0.577306066,-0.922404707,-1.328008197,-1.138492087,-0.629532178,-0.57571644,0.094728262,1.74447806,-1.850639636,-0.637920288,0.9646488,-0.989125126
"Crismatt"," Nabil","Nabil Crismatt","STL",622503,2021,-1.143454263,-1.824891613,-2.728452204,-2.340454516,-3.041802126,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.74447806,-3.449813742,-1.19977291,0.010072783,-0.002291049
"Margot"," Manuel","Manuel Margot","TB",622534,2021,-0.147477614,0.095667179,0.623640552,0.314913263,0.464194604,0.60824816,1.339353021,0.955337357,-0.528522576,-0.213294895,0.072842506,-0.211687265,-0.977419649,1.064402434
"Reyes"," Pablo","Pablo Reyes","MIL",622569,2021,-0.605882241,0.647827832,0.650034983,0.155035098,0.688219954,-1.127014523,1.250476806,1.7858813,0.393746665,-0.702738134,-0.25146553,-0.579797603,-0.220342118,0.608062976
"Senzatela"," Antonio","Antonio Senzatela","COL",622608,2021,-1.143454263,-1.824891613,-2.05539421,-1.985942064,-2.604952693,-1.419129533,-0.629532178,-0.57571644,-1.071443357,1.74447806,-2.051934279,-1.19977291,2.676302348,-2.3581435
"Camargo"," Johan","Johan Camargo","ATL",622666,2021,-1.143454263,0.839883711,-2.728452204,-2.340454516,-1.798461433,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.702738134,-2.331510171,-1.19977291,2.281305375,-2.072931338
"Reyes"," Victor","Victor Reyes","DET",622682,2021,-0.14032945,-0.960640157,0.676429414,0.551254898,0.116955311,0.159619263,0.68733775,0.802786304,-0.524626035,0.928739329,0.755007684,0.408288041,-0.714088334,1.178487299
"Hernandez"," Elieser","Elieser Hernandez","MIA",622694,2021,-1.143454263,-1.824891613,-1.791449898,-1.846917573,-2.414531145,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.74447806,-0.396844994,-1.19977291,0.010072783,-0.002291049
"Mateo"," Jorge","Jorge Mateo","BAL",622761,2021,-0.278905444,-0.792591262,0.531260043,0.273205916,0.228967986,-0.488719749,2.270999637,2.227007222,-0.776894862,0.520869963,0.274137149,-0.095441895,-1.471165865,2.091166214
"Velazquez"," Andrew","Andrew Velazquez","NYY",623205,2021,-0.517624162,-1.46478684,0.227724085,0.148083874,-0.409504262,-0.071417148,3.630929348,3.705750887,-0.218571573,-0.702738134,1.638467505,1.435122142,-1.372416622,1.46369946
"Giambrone"," Trent","Trent Giambrone","CHC",623508,2021,-1.143454263,-1.824891613,-0.696081006,-1.269965935,-1.31680693,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.702738134,-3.449813742,-1.19977291,-0.747004748,0.722147841
"Bote"," David","David Bote","CHC",623520,2021,0.009277482,0.167688134,-0.102206305,-0.046550414,0.038546438,0.297746532,-0.478112274,-0.57571644,1.481310384,-0.090934086,-0.374478922,0.718275694,-0.286174947,0.265808383
"Ramirez"," Harold","Harold Ramirez","CLE",623912,2021,-0.277630292,-0.888619202,0.80840157,0.426132856,0.374584463,0.426175116,-0.134861268,-0.109675971,0.614173454,-0.702738134,-0.709969994,0.020803475,-0.779921163,1.064402434
"Santander"," Anthony","Anthony Santander","BAL",623993,2021,0.715538599,-0.552521413,0.452076749,0.669425715,0.150559113,0.437601424,-0.411372516,-0.438694391,0.476750015,-0.213294895,0.408333577,0.427662269,0.43798617,-0.361658372
"Suarez"," Ranger","Ranger Suarez","PHI",624133,2021,-1.143454263,-0.792591262,-0.247375676,-0.164721231,-0.611127077,-0.950360003,-0.629532178,-0.57571644,-1.071443357,1.74447806,-0.654054815,-1.19977291,2.742135177,-2.415185932
"Alonso"," Pete","Pete Alonso","NYM",624413,2021,1.622023151,0.431764968,0.729218277,1.267231027,0.811433896,1.093738998,-0.443114632,-0.341545614,0.965719218,-0.702738134,0.408333577,1.667612882,0.042989197,-0.418700804
"Arroyo"," Christian","Christian Arroyo","BOS",624414,2021,0.390592711,-0.768584278,0.729218277,0.75284041,0.542603476,0.908253815,-0.3944418,-0.280404603,-0.723014026,1.74447806,0.520163934,0.233919986,-0.38492419,0.665105409
"Biggio"," Cavan","Cavan Biggio","TOR",624415,2021,0.030603017,1.199988484,0.227724085,0.134181425,0.542603476,-0.000691708,0.094130405,-0.030293547,-0.157164796,-0.213294895,0.21822197,-0.114816124,-0.516589848,0.893275137
"Conforto"," Michael","Michael Conforto","NYM",624424,2021,0.302429102,1.12796753,0.333301809,0.328815712,0.811433896,0.450705846,-0.546896145,-0.471912111,0.898984597,-0.702738134,0.229405006,0.582656096,-0.154509289,0.151723519
"Frazier"," Adam","Adam Frazier","PIT",624428,2021,-0.780104039,-0.024367746,1.296698546,0.516498775,1.057861781,-0.482690873,0.243786463,0.155637274,-0.081106934,1.132674011,0.855655005,-1.006030626,-0.483673433,0.208765951
"Trevino"," Jose","Jose Trevino","TEX",624431,2021,-0.407829386,-0.864612217,0.425682318,0.022961832,-0.073466237,0.146613896,-0.289248902,-0.361990817,1.535052535,0.276148343,0.29650322,-0.366681092,0.931732385,-1.274337287
"Gordon"," Nick","Nick Gordon","MIN",624503,2021,-0.30484192,-0.480500459,0.438879534,0.1272302,0.228967986,0.286903201,1.745226597,2.136178218,0.928540995,-0.702738134,0.53134697,0.117674616,-0.450757019,0.665105409
"McGuire"," Reese","Reese McGuire","TOR",624512,2021,-0.931683471,-0.168409655,0.610443336,0.043815506,0.419389533,-0.899208893,-0.629532178,-0.57571644,0.082948754,0.520869963,0.92275322,-0.696042973,-0.088676461,-0.247573507
"Nunez"," Dom","Dom Nunez","COL",624513,2021,0.695607887,1.272009439,-0.234178461,0.433084081,0.240169253,0.659905324,-0.629532178,-0.57571644,-1.071443357,-0.702738134,0.92275322,0.621404553,0.503818998,-0.817997829
"Soler"," Jorge","Jorge Soler","KC",624585,2021,1.05058964,0.839883711,0.214526869,0.662474491,0.452993336,0.479309182,-0.629532178,-0.57571644,0.257449903,-0.702738134,-0.027804816,1.202631402,0.339236926,0.094681086
"Sosa"," Edmundo","Edmundo Sosa","STL",624641,2021,-0.269899753,-0.576528398,0.847993217,0.363571835,0.811433896,-0.17772224,0.341821446,0.034372797,0.515845824,0.113000596,-0.217916423,-0.444178005,-0.878670406,1.691869189
"Heredia"," Guillermo","Guillermo Heredia","ATL",628338,2021,-0.456067081,0.383750998,0.174935222,0.120278976,0.441792069,-0.332747952,-0.629532178,-0.57571644,-0.134682515,-0.702738134,0.53134697,-0.424803777,-0.68117192,0.608062976
"Hernandez"," Yadiel","Yadiel Hernandez","WSH",628450,2021,0.28599859,-0.000360761,0.874387648,0.530401224,0.643414884,0.370270115,-0.199905807,-0.036035686,1.309490414,-0.702738134,0.06165947,-0.076067667,0.240487683,-0.817997829
"Ibanez"," Andy","Andy Ibanez","TEX",628451,2021,0.016681381,-0.504507444,0.92717651,0.683328164,0.542603476,0.000781738,-0.629532178,-0.57571644,0.283712611,0.520869963,0.520163934,0.214545758,-0.779921163,0.722147841
"Urias"," Julio","Julio Urias","LAD",628711,2021,-1.143454263,-1.824891613,-0.049417442,-0.693014297,-0.95836637,0.720707693,-0.629532178,-0.57571644,-0.102927906,1.74447806,-1.067827136,-0.792914115,3.334630636,-2.814482957
"Cronenworth"," Jake","Jake Cronenworth","SD",630105,2021,0.409531555,0.239709088,0.782007139,0.857108778,0.721823756,0.364246384,-0.188356865,-0.259037521,-0.265201265,0.520869963,0.486614827,0.156423073,-1.010336063,1.007360002
"Crowe"," Wil","Wil Crowe","PIT",640444,2021,-1.143454263,-1.248723976,-1.976210917,-1.742649204,-1.94407791,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.74447806,-0.765885172,-0.424803777,2.906717249,-2.529270796
"Frazier"," Clint","Clint Frazier","NYY",640449,2021,0.002190998,1.704135167,-0.273770107,-0.136916333,0.508999674,-0.452945169,-0.235458292,-0.080695402,1.426585498,-0.702738134,-0.229099458,0.776398379,0.174654854,0.208765951
"Meadows"," Austin","Austin Meadows","TB",640457,2021,1.042118439,0.575806877,0.35969624,0.843206329,0.486597139,1.718039981,-0.044398127,-0.116326596,-0.630189209,-0.702738134,0.587262148,0.485784954,-0.549506262,0.43693568
"Mercado"," Oscar","Oscar Mercado","CLE",640458,2021,0.032170509,0.287723058,0.227724085,0.224547344,0.296175591,-0.236443147,0.90635808,1.112446014,-0.80442276,1.74447806,-0.665237851,-0.424803777,-0.68117192,1.235529731
"Pinder"," Chad","Chad Pinder","OAK",640461,2021,0.032170509,-0.168409655,0.478471181,0.516498775,0.318578126,0.47146883,-0.434733389,-0.331017407,0.530680279,-0.702738134,0.643177327,1.958226307,0.075905611,-0.07644621
"Alzolay"," Adbert","Adbert Alzolay","CHC",640470,2021,-1.143454263,-1.104682066,-1.870633192,-1.666185734,-2.022486783,-1.804190212,-0.629532178,-0.57571644,0.771860221,1.74447806,-2.857112849,-1.19977291,1.721726331,-1.616591881
"Lopez"," Pablo","Pablo Lopez","MIA",641154,2021,-1.143454263,-1.824891613,-1.923422054,-1.499356345,-2.403329878,-1.804190212,-0.629532178,-0.57571644,0.660144809,1.74447806,-0.340929815,-0.114816124,1.425478601,-1.388422152
"Anderson"," Tim","Tim Anderson","CWS",641313,2021,0.20914631,-0.864612217,1.349487409,0.919669799,0.744226291,0.369900133,1.198294992,1.077438739,-0.529295256,-0.702738134,0.184672863,0.3114169,-0.812837577,0.722147841
"Bauers"," Jake","Jake Bauers","SEA",641343,2021,-0.548693743,0.455771952,0.029765851,-0.414965315,0.195364183,-0.619670217,0.417483196,0.551616687,-0.868810714,-0.702738134,0.60962822,-0.15356458,-0.483673433,0.43693568
"Bellinger"," Cody","Cody Bellinger","LAD",641355,2021,0.18767645,0.311730043,-0.550911634,-0.241184701,-0.353497924,0.215728108,0.018869495,0.035157207,-0.708634424,-0.702738134,0.195855899,0.175797301,-1.043252478,0.779190273
"Calhoun"," Willie","Willie Calhoun","TEX",641432,2021,-0.17582464,-0.048374731,0.57085169,0.307962039,0.430590801,-0.075484688,-0.320208345,-0.57571644,0.24722764,-0.702738134,-0.296197673,-0.521674918,0.207571269,-0.361658372
"Collins"," Zack","Zack Collins","CWS",641470,2021,-0.283339019,1.704135167,0.042963067,0.009059383,0.643414884,0.406158124,-0.092034244,-0.350654766,0.100708672,1.74447806,1.124047862,0.776398379,0.470902584,-0.875040262
"Crawford"," J.P.","J.P. Crawford","SEA",641487,2021,-0.533800701,0.191695119,0.874387648,0.273205916,0.744226291,-0.260584513,-0.101777021,-0.354734266,-0.148302637,-0.213294895,0.385967506,-0.73479143,-0.516589848,0.43693568
"Davis"," Jonathan","Jonathan Davis","TOR",641505,2021,-0.661493141,0.98392562,-1.065603042,-1.144843893,-0.219082714,-1.041545765,1.99345192,2.060200027,-0.414634039,-0.702738134,-0.564590529,0.059551931,-0.747004748,1.178487299
"Dozier"," Hunter","Hunter Dozier","KC",641531,2021,0.234142996,0.071660194,0.12214636,0.398327958,0.150559113,0.148769491,0.162351222,-0.023086086,0.336583169,-0.702738134,0.240588041,0.505159183,-0.417840604,0.836232705
"Engel"," Adam","Adam Engel","CWS",641553,2021,1.242841016,0.071660194,0.597246121,1.107352862,0.721823756,0.720707693,1.686188063,1.969590405,0.786846389,-0.702738134,0.878021077,0.466410726,-1.339500207,1.691869189
"Fargas"," Johneshwy","Johneshwy Fargas","CHC",641561,2021,-1.143454263,-1.3687589,0.57085169,0.335766937,-0.140673842,0.014151903,2.291196064,0.647253823,1.126341619,1.74447806,0.37478447,-1.19977291,-0.319091361,0.893275137
"Fowler"," Dustin","Dustin Fowler","PIT",641583,2021,-1.143454263,-0.264437595,-0.471728341,-0.984965728,-0.364699192,-0.950360003,0.609001119,0.980083271,-1.071443357,-0.702738134,-0.396844994,-1.19977291,-0.845753992,0.836232705
"Fraley"," Jake","Jake Fraley","SEA",641584,2021,0.619982916,2.35232376,0.042963067,0.224547344,0.889842769,0.863626441,1.127143849,1.263176417,-0.27038151,0.113000596,0.84447197,0.001429246,-0.878670406,0.551020544
"Garver"," Mitch","Mitch Garver","MIN",641598,2021,1.489869503,1.248002454,0.650034983,1.253328578,0.968251641,0.94352674,-0.316489098,-0.379099863,0.032757775,-0.702738134,0.84447197,2.171342819,0.405069755,-0.646870533
"Guillorme"," Luis","Luis Guillorme","NYM",641645,2021,-0.825798055,1.704135167,0.768809923,-0.17862368,1.125069386,-1.174764099,-0.160258847,-0.57571644,-0.205649274,1.74447806,0.408333577,-1.025404855,-0.319091361,-0.475743236
"Hampson"," Garrett","Garrett Hampson","COL",641658,2021,-0.125271495,-0.216423625,0.35969624,0.301010814,0.172961648,-0.492333688,1.675440679,1.47520721,-0.31459025,0.765591582,0.330052327,-0.289184178,-1.273667379,1.805954053
"Heim"," Jonah","Jonah Heim","TEX",641680,2021,0.438833174,-0.552521413,-0.141797952,0.148083874,-0.364699192,0.400788853,0.170082294,0.17761815,0.653610517,-0.090934086,0.363601434,0.001429246,0.536735413,-0.418700804
"Hermosillo"," Michael","Michael Hermosillo","CHC",641684,2021,2.350763817,-1.200710006,-0.168192383,1.13515776,-0.387101727,1.813353552,-0.629532178,-0.57571644,3.690424128,-0.702738134,-0.184367315,2.830066582,-0.845753992,0.836232705
"Kuhl"," Chad","Chad Kuhl","PIT",641771,2021,-1.143454263,-0.816598247,-2.094985857,-2.006795737,-2.112096923,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.74447806,-2.521621778,-1.19977291,3.071299321,-2.643355661
"Lauer"," Eric","Eric Lauer","MIL",641778,2021,0.469261761,0.119674164,-0.696081006,-0.470575111,-0.622328344,0.318847056,-0.629532178,-0.57571644,1.126341619,1.394875746,-2.208496778,-0.114816124,0.010072783,-0.002291049
"Lewis"," Kyle","Kyle Lewis","SEA",641786,2021,0.469261761,0.791869741,0.518062827,0.384425509,0.688219954,-0.334672917,-0.073202987,0.12312371,-0.631886339,-0.702738134,1.604918398,1.512619056,-0.352007776,0.551020544
"Locastro"," Tim","Tim Locastro","ARI",641796,2021,-0.540136039,-0.744577293,-0.352953401,-0.588745929,-0.095868772,-0.92299365,2.025519986,1.508770013,-0.249250419,-0.702738134,0.207038934,-1.025404855,-1.635747937,2.262293511
"Mahle"," Tyler","Tyler Mahle","CIN",641816,2021,-1.143454263,-0.360465534,-2.002605348,-1.958137165,-1.85446777,-1.506643325,-0.629532178,-0.57571644,1.006462442,1.74447806,-1.626978922,-0.754165658,0.372153341,-0.532785668
"Mancini III"," Trey","Trey Mancini III","BAL",641820,2021,0.440256089,0.167688134,0.636837767,0.662474491,0.609811081,0.459291483,-0.629532178,-0.57571644,0.881264908,-0.702738134,0.576079113,0.815146836,0.273404098,-0.07644621
"Martin"," Jason","Jason Martin","TEX",641829,2021,0.603654798,-0.576528398,0.016568635,0.120278976,-0.275089052,0.363651409,0.802344897,0.77328682,-0.67462109,0.520869963,0.274137149,0.272668443,-0.582422676,0.43693568
"McKinney"," Billy","Billy McKinney","MIL",641856,2021,0.280604426,0.743855771,-0.194586814,0.148083874,0.094552776,-0.036761684,-0.305331342,-0.168467342,-0.424548133,-0.702738134,-0.061353923,0.040177703,-0.648255505,0.493978112
"McMahon"," Ryan","Ryan McMahon","COL",641857,2021,0.683068829,0.551799892,0.623640552,0.780645308,0.665817419,1.029494601,-0.077354107,-0.055497194,0.443696331,-0.702738134,0.978668398,0.214545758,0.042989197,-0.247573507
